pair_id,para_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len
CD008562,0,6,"Overall, the risk of bias of the included trials was high, since the trial authors did not provide a detailed description about trial design and execution.",rephrase,['All trials have a high risk of bias.'],3,0.35,2,20
CD008562,1,7,"According to the GRADE recommendations, we judged the overall quality of the body of evidence for all prefixed outcomes as 'very low', due to methodological limitations and very small sample size.",delete,[],4,0.4,2,20
CD008562,2,8,"One trial, including 10 participants with leukemia and comparing dermatan sulphate with heparin, reported no deaths during trial treatment.",rephrase,['There were no deaths reported in a trial comparing dermatan sulphate with heparin.'],4,0.45,3,20
CD008562,3,9,"In terms of bleeding data, we were unable to pool results from two studies that were only conducted with leukemia patients due to the inconsistency in the measurement and reporting of this outcome.",rephrase,['These results were not compiled due to inconsistency in the measurement and reporting of that outcome.'],5,0.5,3,20
CD008562,3,10,"One trial, including 12 participants with leukemia, found very low quality evidence that tranexamic acid can reduce the cumulative hemorrhagic score in participants compared with those assigned to placebo (P = 0.0015, very low quality evidence).",rephrase,['One trial found very low quality evidence that tranexamic acid compared with placebo reduces bleeding in leukemia patients.'],6,0.55,3,20
CD008562,3,11,"On the contrary, there is no evidence that dermatan sulphate compared with placebo reduces new events of hemorrhagic diathesis (1/5 (20%) versus 2/5 (40%); RR 0.50; 95% CI 0.06 to 3.91; P = 0.51, very low quality evidence).",rephrase,"['On the contrary, there is no evidence that dermatan sulphate compared with placebo reduces new events of hemorrhagic diathesis in patients with leukemia.']",7,0.6,3,20
CD008562,4,12,No thromboembolic complications were reported in either trial that included patients with leukemia only (very low quality evidence).,rephrase,['No thromboembolic complications were reported in both the trials.'],8,0.65,4,20
CD008562,4,13,The safety profile was inconclusive.,rephrase,['Saftey profile is inconclusive.'],9,0.7,4,20
CD008562,5,14,"The included trials did not assess overall mortality, resolution of respiratory failure, renal failure or shock.",rephrase,"['These trials did not report overall mortality, resolution of respiratory failure, renal failure and shock.']",10,0.75,4,20
CD008562,6,15,"Due to a lack of new RCTs, our conclusions in this Cochrane Review update are the same as the previous review version.",delete,[],11,0.8,4,20
CD008562,6,16,We included four RCTs which reported mortality and bleeding data.,delete,[],11,0.85,5,20
CD008562,6,17,"It is not possible to determine whether human activated protein C, recombinant human soluble thrombomodulin, tranexamic acid and dermatan sulphate are effective or harmful for patients presenting with DIC related to acute or chronic leukemia.",rephrase,"['Well conducted larger studies will provide more information about the effect of human activated protein C, recombinant human soluble thrombomodulin, tranexamic acid and dermatan sulphate for treating DIC in patients with acute or chronic leukemia.']",11,0.9,5,20
CD008562,6,18,The quality of the evidence was low to very low.,delete,[],12,0.95,5,20
CD008562,6,19,"Therefore, prescription of these interventions for treating DIC in patients with acute and chronic leukemia can neither be supported nor rejected, unless new evidence from a large high-quality trial alters this conclusion.",delete,[],12,1.0,5,20
CD014067,0,0,We included six trials in which a total of 925 infants participated.,rephrase,['We found six trials with a total of 925 infant participants.'],0,0.09090909090909091,1,11
CD014067,0,1,Most trials were small (median sample size 200).,rephrase,"['Trials were mostly small, and most had design flaws that might have biased their findings.']",1,0.18181818181818182,1,11
CD014067,0,2,Lack of clarity on methods used to conceal allocation and mask caregivers or investigators were potential sources of bias in four of the trials.,delete,[],2,0.2727272727272727,2,11
CD014067,0,3,The studied synbiotics preparations contained lactobacilli or bifidobacteria (or both) combined with fructo- or galacto-oligosaccharides (or both).,delete,[],2,0.36363636363636365,2,11
CD014067,1,4,"Meta-analyses suggested that synbiotics may reduce the risk of NEC (RR 0.18, 95% CI 0.09 to 0.40; RD 70 fewer per 1000, 95% CI 100 fewer to 40 fewer; number needed to treat for an additional beneficial outcome (NNTB) 14, 95% CI 10 to 25; six trials (907 infants); low certainty evidence); and all-cause mortality prior to hospital discharge (RR 0.53, 95% CI 0.33 to 0.85; RD 50 fewer per 1000, 95% CI 120 fewer to 100 fewer; NNTB 20, 95% CI 8 to 100; six trials (925 infants); low-certainty evidence).",rephrase,['Combined analyses showed that giving synbiotics to very preterm or very low birth weight infants may reduce the risk of necrotising enterocolitis and death.'],2,0.45454545454545453,3,11
CD014067,1,5,"Synbiotics may have little or no effect on late-onset invasive infection, but the evidence is very uncertain (RR 0.84, 95% CI 0.58 to 1.21; RD 20 fewer per 1000, 95% CI 70 fewer to 30 more; five trials (707 infants); very low-certainty evidence).",rephrase,"['Synbiotics may have little or no effect in reducing the risk of serious infection, but the evidence is very uncertain.']",3,0.5454545454545454,3,11
CD014067,1,6,None of the trials assessed neurodevelopmental outcomes.,rephrase,['None of the studies that we identified assessed the effect of synbiotics on disability or developmental outcomes.'],4,0.6363636363636364,4,11
CD014067,1,7,"In the absence of high levels of heterogeneity, we did not undertake any subgroup analysis (including the type of feeding).",delete,[],5,0.7272727272727273,4,11
CD014067,2,8,The available trial data provide only low-certainty evidence about the effects of synbiotics on the risk of NEC and associated morbidity and mortality for very preterm or very low birth weight infants.,split,"['There is low-certainty evidence that synbiotics prevent necrotising enterocolitis and death from any cause.', 'There is very low-certainty evidence that synbiotics may have little or no effect in preventing serious infection.']",5,0.8181818181818182,5,11
CD014067,2,9,Our confidence in the effect estimates is limited; the true effects may be substantially different from these estimates.,delete,[],7,0.9090909090909091,5,11
CD014067,2,10,"Large, high-quality trials would be needed to provide evidence of sufficient validity and applicability to inform policy and practice.",delete,[],7,1.0,5,11
CD011942,0,0,Most of the 43 included sample studies were from low- or middle-income countries.,split,"['We sampled 43 of the 53 included studies in this review.', 'Most were from low- or middle-income countries, and included both lay health workers and health professionals.']",0,0.03125,1,32
CD011942,0,1,"In many of the studies, the mobile devices had decision support software loaded onto them, which showed the steps the health workers had to follow when they provided health care.",rephrase,['Many of the mobile devices had software that helped health workers follow the correct steps when providing services.'],2,0.0625,1,32
CD011942,0,2,"Other uses included in-person and/or text message communication, and recording clients' health information.",rephrase,"[""Health workers also used mobile phones to communicate with clients, and to record clients' health information.""]",3,0.09375,1,32
CD011942,0,3,"Almost half of the studies looked at health workers' use of mobile devices for mother, child, and newborn health.",rephrase,"['Many used mobile phones or tablets when delivering health care to mothers, children or newborns.']",4,0.125,1,32
CD011942,1,4,We have moderate or high confidence in the following findings.,ignore,['We have moderate or high confidence in the following findings.'],5,0.15625,1,32
CD011942,2,5,"mHealth changed how health workers worked with each other : health workers appreciated being more connected to colleagues, and thought that this improved co-ordination and quality of care.",rephrase,"['health workers appreciated being more connected to colleagues, and thought that this improved co-ordination and quality of care.']",6,0.1875,1,32
CD011942,2,6,"However, some described problems when senior colleagues did not respond or responded in anger.",ignore,"['However, some described problems when senior colleagues did not respond or responded in anger.']",7,0.21875,2,32
CD011942,2,7,Some preferred face-to-face connection with colleagues.,ignore,['Some preferred face-to-face connection with colleagues.'],8,0.25,2,32
CD011942,2,8,"Some believed that mHealth improved their reporting, while others compared it to ""big brother watching"".",ignore,"['Some believed that mHealth improved their reporting, while others compared it to ""big brother watching"".']",9,0.28125,2,32
CD011942,3,9,"mHealth changed how health workers delivered care : health workers appreciated how mHealth let them take on new tasks, work flexibly, and reach clients in difficult-to-reach areas.",rephrase,"['health workers appreciated how mHealth let them take on new tasks, work flexibly, and reach clients in difficult-to-reach areas.']",10,0.3125,2,32
CD011942,3,10,"They appreciated mHealth when it improved feedback, speed and workflow, but not when it was slow or time consuming.",ignore,"['They appreciated mHealth when it improved feedback, speed and workflow, but not when it was slow or time consuming.']",11,0.34375,2,32
CD011942,3,11,Some health workers found decision support software useful; others thought it threatened their clinical skills.,ignore,['Some health workers found decision support software useful; others thought it threatened their clinical skills.'],12,0.375,2,32
CD011942,3,12,"Most health workers saw mHealth as better than paper, but some preferred paper.",merge,"['Most health workers saw mHealth as better than paper, but others saw mHealth as creating more work.']",13,0.40625,3,32
CD011942,3,13,Some health workers saw mHealth as creating more work.,none,[],13,0.4375,3,32
CD011942,4,14,"mHealth led to new forms of engagement and relationships with clients and communities : health workers felt that communicating with clients by mobile phone improved care and their relationships with clients, but felt that some clients needed face-to-face contact.",rephrase,"['health workers felt that communicating with clients by mobile phone improved care and their relationships with clients, but felt that some clients needed face-to-face contact.']",14,0.46875,3,32
CD011942,4,15,Health workers were aware of the importance of protecting confidential client information when using mobile devices.,ignore,['Health workers were aware of the importance of protecting confidential client information when using mobile devices.'],15,0.5,3,32
CD011942,4,16,"Some health workers did not mind being contacted by clients outside working hours, while others wanted boundaries.",ignore,"['Some health workers did not mind being contacted by clients outside working hours, while others wanted boundaries.']",16,0.53125,3,32
CD011942,4,17,Health workers described how some community members trusted health workers that used mHealth while others were sceptical.,ignore,['Health workers described how some community members trusted health workers that used mHealth while others were sceptical.'],17,0.5625,3,32
CD011942,4,18,Health workers pointed to problems when clients needed to own their own phones.,ignore,['Health workers pointed to problems when clients needed to own their own phones.'],18,0.59375,3,32
CD011942,5,19,"Health workers' use and perceptions of mHealth could be influenced by factors tied to costs, the health worker, the technology, the health system and society, poor network access, and poor access to electricity : some health workers did not mind covering extra costs.",rephrase,['some health workers did not mind covering extra costs.'],19,0.625,4,32
CD011942,5,20,Others complained that phone credit was not delivered on time.,ignore,['Others complained that phone credit was not delivered on time.'],20,0.65625,4,32
CD011942,5,21,Health workers who were accustomed to using mobile phones were sometimes more positive towards mHealth.,ignore,['Health workers who were accustomed to using mobile phones were sometimes more positive towards mHealth.'],21,0.6875,4,32
CD011942,5,22,"Others with less experience, were sometimes embarrassed about making mistakes in front of clients or worried about job security.",ignore,"['Others with less experience, were sometimes embarrassed about making mistakes in front of clients or worried about job security.']",22,0.71875,4,32
CD011942,5,23,"Health workers wanted training, technical support, user-friendly devices, and systems that were integrated into existing electronic health systems.",ignore,"['Health workers wanted training, technical support, user-friendly devices, and systems that were integrated into existing electronic health systems.']",23,0.75,4,32
CD011942,5,24,"The main challenges health workers experienced were poor network connections, access to electricity, and the cost of recharging phones.",ignore,"['The main challenges health workers experienced were poor network connections, access to electricity, and the cost of recharging phones.']",24,0.78125,4,32
CD011942,5,25,Other problems included damaged phones.,ignore,['Other problems included damaged phones.'],25,0.8125,5,32
CD011942,5,26,"Factors outside the health system also influenced how health workers experienced mHealth, including language, gender, and poverty issues.",ignore,"['Factors outside the health system also influenced how health workers experienced mHealth, including language, gender, and poverty issues.']",26,0.84375,5,32
CD011942,5,27,Health workers felt that their commitment to clients helped them cope with these challenges.,ignore,['Health workers felt that their commitment to clients helped them cope with these challenges.'],27,0.875,5,32
CD011942,6,28,Our findings propose a nuanced view about mHealth programmes.,delete,[],28,0.90625,5,32
CD011942,6,29,The complexities of healthcare delivery and human interactions defy simplistic conclusions on how health workers will perceive and experience their use of mHealth.,delete,[],28,0.9375,5,32
CD011942,6,30,"Perceptions reflect the interplay between the technology, contexts, and human attributes.",delete,[],28,0.96875,5,32
CD011942,6,31,"Detailed descriptions of the programme, implementation processes and contexts, alongside effectiveness studies, will help to unravel this interplay to formulate hypotheses regarding the effectiveness of mHealth.",delete,[],28,1.0,5,32
CD005440,0,0,We identified seven trials that met the inclusion criteria.,merge,[],0,0.038461538461538464,1,26
CD005440,0,1,"Out of these, six trials provided data for the meta-analyses.",none,['Six trials providing information on the review question were identified.'],0,0.07692307692307693,1,26
CD005440,0,2,A total of 488 participants with acute cholecystitis and fit to undergo laparoscopic cholecystectomy were randomised to early laparoscopic cholecystectomy (ELC) (244 people) and delayed laparoscopic cholecystectomy (DLC) (244 people) in the six trials.,split,"['A total of 488 people with acute cholecystitis were included.', 'Laparoscopic cholecystectomy was performed early (within seven days of people presenting to the doctor with symptoms) in 244 people while it was performed after at least six weeks in the remaining 244 people.']",1,0.11538461538461539,1,26
CD005440,0,3,Blinding was not performed in any of the trials and so all the trials were at high risk of bias.,merge,['All the trials were at high risk of bias (and might have overestimated the benefits or underestimated the harms of either early laparoscopic cholecystectomy or delayed laparoscopic cholecystectomy).'],3,0.15384615384615385,1,26
CD005440,0,4,"Other than blinding, three of the six trials were at low risk of bias in the other domains such as sequence generation, allocation concealment, incomplete outcome data, and selective outcome reporting.",none,[],3,0.19230769230769232,1,26
CD005440,0,5,The proportion of females ranged between 43.3% and 80% in the trials that provided this information.,ignore,['The proportion of females ranged between 43.3% and 80% in the trials that provided this information.'],4,0.23076923076923078,2,26
CD005440,0,6,The average age of participants ranged between 40 years and 60 years.,ignore,['The average age of participants ranged between 40 years and 60 years.'],5,0.2692307692307692,2,26
CD005440,0,7,There was no mortality in any of the participants in five trials that reported mortality.,delete,[],6,0.3076923076923077,2,26
CD005440,0,8,There was no significant difference in the proportion of people who developed bile duct injury in the two groups (ELC 1/219 (adjusted proportion 0.4%) versus DLC 2/219 (0.9%); Peto OR 0.49; 95% CI 0.05 to 4.72 (5 trials)).,merge,"['There was no significant difference in the proportion of people who developed bile duct injury, surgical complications, or who required conversion from key-hole to open operation between the two groups.']",6,0.34615384615384615,2,26
CD005440,0,9,There was no significant difference between the two groups (ELC 14/219 (adjusted proportion 6.5%) versus DLC 11/219 (5.0%); RR 1.29; 95% CI 0.61 to 2.72 (5 trials)) in terms of other serious complications.,none,[],6,0.38461538461538464,2,26
CD005440,0,10,None of the trials reported quality of life from the time of randomisation.,ignore,['None of the trials reported quality of life from the time of randomisation.'],7,0.4230769230769231,3,26
CD005440,0,11,There was no significant difference between the two groups in the proportion of people who required conversion to open cholecystectomy (ELC 49/244 (adjusted proportion 19.7%) versus DLC 54/244 (22.1%); RR 0.89; 95% CI 0.63 to 1.25 (6 trials)).,delete,[],8,0.46153846153846156,3,26
CD005440,0,12,The total hospital stay was shorter in the early group than the delayed group by four days (MD -4.12 days; 95% CI -5.22 to -3.03 (4 trials; 373 people)).,rephrase,['The total hospital stay was shorter in the early group than the delayed group by four days.'],8,0.5,3,26
CD005440,0,13,There was no significant difference in the operating time between the two groups (MD -1.22 minutes; 95% CI -3.07 to 0.64 (6 trials; 488 people)).,rephrase,['There was no significant difference in the operating time between the two groups.'],9,0.5384615384615384,3,26
CD005440,0,14,Only one trial reported return to work.,rephrase,['Only one trial reported the time taken for employed people to return to work.'],10,0.5769230769230769,3,26
CD005440,0,15,The people belonging to the ELC group returned to work earlier than the DLC group (MD -11.00 days; 95% CI -19.61 to -2.39 (1 trial; 36 people)).,rephrase,"['The people belonging to the early laparoscopic cholecystectomy group returned to work 11 days, on average, earlier than the delayed laparoscopic cholecystectomy group.']",11,0.6153846153846154,4,26
CD005440,0,16,Four trials did not report any gallstone-related morbidity during the waiting period.,rephrase,['Four trials did not report any gallstone-related complications during the waiting period.'],12,0.6538461538461539,4,26
CD005440,0,17,One trial reported five gallstone-related morbidities (cholangitis: two; biliary colic not requiring urgent operation: one; acute cholecystitis not requiring urgent operation: two).,rephrase,"['One trial reported five gallstone-related complications, including two people with cholangitis.']",13,0.6923076923076923,4,26
CD005440,0,18,There were no reports of pancreatitis during the waiting time.,ignore,['There were no reports of pancreatitis during the waiting time.'],14,0.7307692307692307,4,26
CD005440,0,19,Gallstone-related morbidity was not reported in the remaining trials.,ignore,['Gallstone-related morbidity was not reported in the remaining trial.'],15,0.7692307692307693,4,26
CD005440,0,20,Forty (18.3%) of the people belonging to the delayed group had either non-resolution of symptoms or recurrence of symptoms before their planned operation and had to undergo emergency laparoscopic cholecystectomy in five trials.,ignore,['Approximately one-sixth of people belonging to the delayed group had either non-resolution of symptoms or recurrence of symptoms before their planned operation and had to undergo emergency laparoscopic cholecystectomy in five trials.'],16,0.8076923076923077,5,26
CD005440,0,21,The proportion with conversion to open cholecystectomy was 45% (18/40) in this group of people.,delete,[],17,0.8461538461538461,5,26
CD005440,1,22,We found no significant difference between early and late laparoscopic cholecystectomy on our primary outcomes.,delete,[],17,0.8846153846153846,5,26
CD005440,1,23,"However, trials with high risk of bias indicate that early laparoscopic cholecystectomy during acute cholecystitis seems safe and may shorten the total hospital stay.",rephrase,"['Based on information from a varied number of participants as well as trials at high risk of bias, early laparoscopic cholecystectomy during acute cholecystitis appears safe and shortens the total hospital stay.']",17,0.9230769230769231,5,26
CD005440,1,24,"The majority of the important outcomes occurred rarely, and hence the confidence intervals are wide.",rephrase,['The majority of the important outcomes occurred rarely and hence one cannot rule out that future trials may show that one treatment or another may be better in terms of complications.'],18,0.9615384615384616,5,26
CD005440,1,25,"It is unlikely that future randomised clinical trials will be powered to measure differences in bile duct injury and other serious complications since this might involve performing a trial of more than 50,000 people, but several smaller randomised trials may answer the questions through meta-analyses.",split,"['However, the trial size required to show such differences involves a clinical trial on more than 50,000 people and so it is unlikely that such large trials will be performed.', 'Several smaller randomised trials may answer the questions through meta-analyses.']",19,1.0,5,26
CD010441,0,0,The search strategy identified six potentially eligible studies.,delete,[],0,0.07142857142857142,1,14
CD010441,0,1,Two studies were excluded.,delete,[],0,0.14285714285714285,1,14
CD010441,0,2,We included four randomised controlled trials that randomised a total of 599 women (data were available for 595 women).,delete,[],0,0.21428571428571427,2,14
CD010441,1,3,Two trials (283 women) compared the effects of perineal HAase injection during the second stage of labour with placebo injection and were at low risk of bias.,rephrase,['Two trials involving 283 women compared the effects of perineal HAase injection with placebo injection during second stage of labour and were at low risk of bias.'],0,0.2857142857142857,2,14
CD010441,1,4,Three trials (one three-armed trial was analysed twice) (373 women) compared the effects of perineal HAase injection during second stage of labour with no intervention and two out of the three trials were at high risk of bias.,rephrase,['Three trials (one three-armed trial was analysed twice) with 373 women compared the effects of perineal HAase injection during second stage of labour with no intervention.'],1,0.35714285714285715,2,14
CD010441,1,5,"Data from four trials involving 599 women suggested that perineal HAase injection during second stage of labour had a lower incidence of perineal trauma (average risk ratio (RR) 0.69, 95% confidence interval (CI) 0.50 to 0.95,Tau² = 0.08, I² = 82% compared with women in the control group, but there was no clear evidence of a reduction in the incidence of episiotomy (average RR 0.74, 95% CI 0.43 to 1.29, Tau² = 0.17, I² = 66%), first and second degree perineal lacerations (average RR 0.54, 95% CI 0.38 to 1.33, Tau² = 0.30 , I² = 85%) and third and fourth degree perineal lacerations (RR 0.12, 95% CI 0.01 to 2.13).",delete,[],2,0.42857142857142855,3,14
CD010441,1,6,"Data from two trials involving 283 women indicated that there was no clear evidence of a reduction in the incidence of perineal trauma (RR 0.90, 95% CI 0.77 to 1.06, Tau²=1.07, I² = 7%), episiotomy (RR 0.77, 95% CI 0.32 to 1.89, Tau² = 0.27, I² = 54%), first and second degree perineal lacerations (RR 1.08, 95% CI 0.83 to 1.40, Tau² = 1.11, I² = 10%) and third and fourth degree perineal lacerations (RR 0.12, 95% CI 0.01 to 2.13) with perineal HAase injection.",delete,[],2,0.5,3,14
CD010441,1,7,"Data from three trials involving 373 women suggested that perineal HAase injection during second stage of labour had a lower incidence of perineal trauma (RR 0.61, 95% CI 0.42 to 0.88, Tau² = 0.08, I² = 78%) compared with no intervention, but had no clear effect on in the incidence of episiotomy (RR 0.79, 95% CI 0.44 to 1.42, Tau² = 0.16, I² = 70%) and first and second degree perineal lacerations (RR 0.58, 95% CI 0.31 to 1.10, Tau² = 0.18, I² = 59%).",delete,[],2,0.5714285714285714,3,14
CD010441,1,8,No side effects were reported in the included trials.,ignore,['No side effects were reported in the included trials.'],2,0.6428571428571429,4,14
CD010441,2,9,No included trials reported on perineal pain and other pre-specified secondary outcomes: perineal trauma requiring suturing; blood loss; dyspareunia; urinary incontinence; faecal incontinence; assisted delivery rate; women's satisfaction; Apgar score less than seven at five minutes and need for admission to special care baby unit.,rephrase,['Other measures such as perineal pain and other pre-specified secondary outcomes were not measured by the included trials.'],3,0.7142857142857143,4,14
CD010441,3,10,"Perineal HAase injection during second stage of labour had a lower incidence of perineal trauma compared with control or no intervention, but there was no clear evidence of benefit compared with placebo injection.",rephrase,"['There was no clear evidence that HAase injection lowered the incidence of perineal trauma, episiotomy, first and second degree and more severe (third and fourth degree) perineal tears when compared with placebo injection.']",4,0.7857142857142857,4,14
CD010441,3,11,"The difference in incidence of perineal trauma may probably be due to bias and confounding in the non-placebo controlled comparison, this result should be interpreted cautiously.",ignore,"['The difference in the incidence of perineal trauma may be due to bias and confounding in the non-placebo controlled comparison, this result should be interpreted cautiously.']",5,0.8571428571428571,5,14
CD010441,3,12,"The potential use of perineal HAase injection as a method to reduce perineal trauma were yet to be determined as there was no appropriate established dose for HAase, no evidence of follow up, and the number of high-quality trials and outcomes reported were too limited to draw conclusions on its effectiveness and safety.",ignore,"['The potential use of this intervention as a method to reduce perineal trauma are yet to be determined as there was no appropriate established dose for HAase, no evidence of follow-up and side effects, and the number of high-quality trials and outcomes reported was too limited to draw conclusions on its effectiveness and safety.']",6,0.9285714285714286,5,14
CD010441,3,13,Further rigorous randomised controlled trials are required to evaluate the role of perineal HAase injection in vaginal deliveries.,ignore,['Further rigorous randomised controlled trials are required to evaluate the role of perineal HAase injection in vaginal deliveries.'],7,1.0,5,14
CD012137,0,0,"One randomised controlled trial (RCT) and two quasi-RCTs contributed data on 1779 women who had uncomplicated vaginal births, comparing different antibiotic regimens with placebo or no treatment.",delete,[],0,0.05555555555555555,1,18
CD012137,0,1,The included trials took place in the 1960s (one trial) and 1990s (two trials).,merge,"['The trials took place in the 1960s (one trial) and 1990s (two trials), and were carried out in France, the USA and Brazil.']",0,0.1111111111111111,1,18
CD012137,0,2,"The trials were conducted in France, the USA and Brazil.",none,[],0,0.16666666666666666,1,18
CD012137,0,3,"Antibiotics administered included: oral sulphamethoxypyridazine or chloramphenicol for three to five days, and intravenous amoxicillin and clavulanic acid in a single dose one hour after birth.",delete,[],1,0.2222222222222222,2,18
CD012137,0,4,"We rated most of the domains for risk of bias as high risk, with the exception of reporting bias and other potential bias.",delete,[],1,0.2777777777777778,2,18
CD012137,1,5,"The quality of evidence ranged from low to very low, based on the GRADE quality assessment, given very serious design limitations of the included studies, few events and wide confidence intervals (CIs) of effect estimates.",rephrase,['The quality of the evidence ranged from low to very low.'],1,0.3333333333333333,2,18
CD012137,2,6,"We found a decrease in the risk of endometritis (RR 0.28, 95% CI 0.09 to 0.83, two trials, 1364 women,very low quality).",delete,[],2,0.3888888888888889,2,18
CD012137,2,7,"However, one trial reported zero events for this outcome and we rate the evidence as very low quality.",delete,[],2,0.4444444444444444,3,18
CD012137,2,8,"There was little or no difference between groups for the risk of urinary tract infection (RR 0.25, 95% CI 0.05 to 1.19, two trials, 1706 women,low quality), wound infection after episiotomy (reported as wound dehiscence in the included trials) (RR 0.78, 95% CI 0.31 to 1.96, two trials, 1364 women, very low quality) and length of maternal hospital stay in days (MD -0.15, 95% CI -0.31 to 0.01, one trial, 1291 women, very low quality).",delete,[],2,0.5,3,18
CD012137,2,9,"Cost of care in US dollar equivalent was 2½ times higher in the control group compared to the group receiving antibiotics prophylaxis (USD 3600: USD 9000, one trial, 1291 women).",rephrase,['The cost of care was higher in the group that did not receive antibiotic prophylaxis.'],2,0.5555555555555556,3,18
CD012137,2,10,"There were few or no differences between treated and control groups for adverse effects of antibiotics (skin rash) reported in one woman in each of the two trials (RR 3.03, 95% CI 0.32 to 28.95, two trials, 1706 women, very low quality).",rephrase,"['There were no differences between the groups for skin rash due to antibiotics, reported in one woman in each of the two trials (1706 women).']",3,0.6111111111111112,4,18
CD012137,2,11,"The incidence of severe maternal infectious morbidity, antimicrobial resistance or women's satisfaction with care were not addressed by any of the included studies.",rephrase,"[""The incidence of severe maternal infections and illness, antimicrobial resistance or women's satisfaction with care were not addressed.""]",4,0.6666666666666666,4,18
CD012137,3,12,Routine administration of antibiotics may reduce the risk of endometritis after uncomplicated vaginal birth.,merge,[],5,0.7222222222222222,4,18
CD012137,3,13,"The small number and nature of the trials limit the interpretation of the evidence for application in practice, particularly in settings where women may be at higher risk of developing endometritis.",none,['The small number of trials limits the interpretation of the evidence for routine use of antibiotics after normal vaginal births.'],5,0.7777777777777778,4,18
CD012137,3,14,"The use of antibiotics did not reduce the incidence of urinary tract infections, wound infection or the length of maternal hospital stay.",rephrase,"['The use of antibiotics did not reduce the incidence of urinary tract infections (2 trials, 1706 women), wound infections after episiotomy (2 trials, 1364 women) or length of maternal hospital stay (1 trial, 1291 women).']",6,0.8333333333333334,5,18
CD012137,3,15,Antibiotics are not a substitute for infection prevention and control measures around the time of childbirth and the postpartum period.,delete,[],7,0.8888888888888888,5,18
CD012137,3,16,"The decision to routinely administer prophylactic antibiotics after normal vaginal births needs to be balanced by patient features, childbirth setting and provider experience, including considerations of the contribution of indiscriminate use of antibiotics to raising antimicrobial resistance.",rephrase,"[""There needs to be a balance between women's needs, childbirth setting and provider experience (for example, with frequent vaginal examinations or interventions) and the public health threat of antibiotics resistance.""]",7,0.9444444444444444,5,18
CD012137,3,17,Well-designed and high-powered randomised controlled trials would help to evaluate the added value of routine antibiotic administration as a measure to prevent maternal infections after normal vaginal delivery.,rephrase,['Further research from well-designed randomised controlled trials would help to evaluate the added value of routinely giving women antibiotics after normal vaginal birth to prevent maternal infections.'],8,1.0,5,18
CD009438,0,0,We included one RCT with 178 participants and one CBA with 860 participants.,rephrase,['We also found one CBA with 860 participants.'],0,0.0625,1,16
CD009438,0,1,"The RCT allocated university students, with a mean age of 18 years, who had not yet acquired a driving licence, to one of four interventions that provided educational information about negative aspects of car use, or to a fifth group in which no information was given.",rephrase,"['This study gave 178 university students (average age 18 years) who did not hold a driving licence, different types of information to educate them about the negative aspects of car use.']",1,0.125,1,16
CD009438,0,2,"Types of educational information about car use related to cost, risk, or stress, or all three types of educational information combined.",rephrase,"['Students received information about cost, risk, or stress related to car use, or a combination of all three, while a fifth group of students received no information.']",2,0.1875,1,16
CD009438,1,3,"In the CBA, 860 school students, aged 17 to 18 years taking a driving theory course, had an additional interactive lesson about active transport (walking or cycling), and some were invited to join a relevant Facebook group with posts targeting awareness and habit.",split,"['In this study, 17- to 18-year-old school students taking a driving theory course received an additional lesson about active transport, such as walking or cycling.', 'Some were also invited to join a relevant Facebook group.']",3,0.25,2,16
CD009438,2,4,We did not conduct meta-analyses because we had insufficient studies.,delete,[],5,0.3125,2,16
CD009438,3,5,"We could not be certain whether educational interventions versus no information affected people's decision to obtain a driving licence 18 months after receiving the intervention (risk ratio 0.62, 95% confidence interval 0.45 to 0.85; very low-certainty evidence).",delete,[],5,0.375,2,16
CD009438,3,6,"We noted that fewer participants who were given information obtained a driving licence (42.6%) compared to those who did not receive information (69%), but we had very little confidence in the effect estimate; the study had high or unclear risks of bias and the evidence was from one small study and was therefore imprecise.",rephrase,['The RCT reported that fewer students obtained a driving licence 18 months after they were given negative car-related information than students given no information.'],5,0.4375,3,16
CD009438,4,7,"We could not be certain whether interventions about active transport, given during a driving theory course, could influence behavioural predictors of car use.",rephrase,"['Similarly, we could not be certain whether these programmes would be effective in real-world settings.']",6,0.5,3,16
CD009438,4,8,"Study authors noted:
- an increased intention to use active transport after obtaining a driving licence between postintervention and an eight-week follow-up in students who were given an active transport lesson and a Facebook invitation compared to those given only the active transport lesson; and
- a decrease in intention between pre- and postintervention in those given an active transport lesson and Facebook invitation compared to those given the active transport lesson only.",rephrase,"['The CBA reported a decreased intention to use active transport immediately after the lesson in students invited to the Facebook group only, but eight weeks later this was the only group where intention to use active transport had increased.']",7,0.5625,3,16
CD009438,5,9,"There were high risks of bias in this CBA study design, a large amount of missing data (very few participants accepted the Facebook invitation), and data came from a single study only, so we judged the evidence to be of very low certainty.",rephrase,"['CBA study designs have higher risks of bias because participants are not randomised to groups, and, in this CBA, the characteristics of students varied between groups.']",8,0.625,4,16
CD009438,6,10,"These studies did not measure our primary outcome (driving frequency), or other secondary outcomes (driving distance, driving hours, use of alternative modes of transport, or car crashes).",rephrase,"['The studies did not report frequency of driving, driving distance, driving hours, use of alternative modes of transport, or car crashes.']",9,0.6875,4,16
CD009438,7,11,"We found only two small studies, and could not determine whether mobility management interventions were effective to prevent, reduce, or delay car driving in teenagers.",rephrase,"['We found only two small studies investigating different types of mobility management, so could not compare their findings with other similar experiments to see if they produced the same results.']",10,0.75,4,16
